SPEC_ID,NAME,RA,DEC,Z,Quality,HB_score,HA_score,OIII_score,HB_width,HA_width,OIII_width,Std,Two_mad,Three_mad,Good_twomad,Good_threemad,Narrow_2si,Narrow_3si,Narrow_3si_6
25831,g0429310-392115,67.379125,-39.35405556,0.055173,4,0.302965234,0.707157338,0.304300775,2.808995867,6.169954693,0.087961757,0.177650751,0.138562761,0.207844141,true,true,true,true,false
25837,g0434186-401132,68.57733333,-40.19227778,0.033944,3,0.264621614,1.574054412,0.339895398,4.522644462,5.285475921,9.475201004,0.185493297,0.158701583,0.238052374,true,true,true,true,true
25841,g0433105-403422,68.29391667,-40.57288889,0.035444,4,0.758583633,0.297729078,0.38922806,4.68600673,2.94895274,0.156695014,0.184916023,0.171032221,0.256548331,true,true,true,true,true
25850,g0428179-402810,67.07441667,-40.46955556,0.030143,4,0.310729201,0.614909284,1.556964003,6.365000429,3.464354798,0.725624133,0.162427078,0.125514549,0.188271823,true,true,true,true,false
25858,g0423488-410409,65.953125,-41.06919444,0.029872,4,2.187761411,0.51106107,3.904239349,4.452394908,2.911993689,1.91423581,0.171066174,0.084042865,0.126064298,true,true,true,true,true
25868,g0417105-392757,64.29391667,-39.46577778,0.0215,4,0.842742406,0.274800575,0.329702656,4.431411229,4.03484628,0.122640434,0.167934998,0.104935282,0.157402923,true,true,true,true,true
25885,g0420319-385729,65.13270833,-38.95816667,0.041231,4,0.232284195,0.317292388,0.209206001,3.908036427,5.507741287,0.081605352,0.121217885,0.07127869,0.106918035,true,true,true,true,true
25900,g0419261-373454,64.858875,-37.58161111,0.014458,4,0.913111088,2.343298262,1.139446852,4.25123199,4.854858862,0.498213798,0.174362769,0.137920301,0.206880452,true,true,true,true,true
25921,g0427501-370959,66.958625,-37.1665,0.04523,4,1.970326976,0.576438371,1.151841168,4.816114586,3.176681528,0.561708006,0.098063493,0.070973855,0.106460782,true,true,true,true,true
25923,g0428150-371450,67.06258333,-37.24713889,0.04885,4,0.622992294,0.471088226,0.166712681,4.814187177,2.996076133,0.018275647,0.113868948,0.10726144,0.160892161,true,true,true,true,true
25924,g0431227-364613,67.84458333,-36.77027778,0.029209,4,2.320043043,0.450737095,2.736674747,4.685965339,2.831761927,1.322136296,0.161388869,0.115708016,0.173562024,true,true,true,true,true
25927,g0429059-372846,67.27466667,-37.47952778,0.02917,4,0.958407628,0.731203873,0.578000932,5.075270382,1.652159242,0.269017576,0.066831796,0.045078391,0.067617586,true,true,true,true,true
25928,g0432119-370652,68.04970833,-37.11433333,0.04268,4,0.770307354,0.222073593,0.415695038,4.093203657,3.554979194,0.180116191,0.092172181,0.08398821,0.125982315,true,true,true,true,true
25930,g0431472-372657,67.946625,-37.44905556,0.03222,4,1.116495325,0.443033216,0.582511912,4.411825539,3.54833239,0.276983988,0.085459233,0.070520562,0.105780843,true,true,true,true,true
25931,g0433539-371247,68.47441667,-37.21316667,0.058201,4,0.430067423,0.285750747,0.42459047,4.730906869,1.814193452,0.157771554,0.143100702,0.138266569,0.207399853,true,true,true,true,true
25939,g0437263-385437,69.35975,-38.91038889,0.092366,4,1.509559746,2.23592595,3.035895783,5.614570195,6.4128209,1.481109774,0.172404617,0.103912949,0.155869424,true,true,true,true,false
25954,g0433105-403422,68.29391667,-40.57288889,0.035415,4,0.664593736,0.367237023,0.345917289,4.91825273,3.080972265,0.127806535,0.167339215,0.152406211,0.228609316,true,true,true,true,true
25960,g0428179-402810,67.07441667,-40.46955556,0.030113,4,0.264972605,0.49151677,1.687768784,4.109900184,2.821988014,0.820561929,0.132917368,0.109995445,0.164993167,true,true,true,true,true
25964,g0422298-383333,65.62404167,-38.55908333,0.02167,4,1.960463698,3.408106036,5.693321742,4.469713183,5.610912829,2.80747005,0.253716045,0.138925032,0.208387547,true,true,true,true,true
25965,g0423488-410409,65.953125,-41.06919444,0.029973,4,1.760524325,5.499948002,3.305013286,4.719111452,5.802985218,4.956775499,0.170709301,0.136310443,0.204465664,true,true,true,true,true
25980,g0416166-154623,64.069125,-15.77294444,0.030857,4,0.528795256,0.38842959,0.232680975,4.556106351,3.141497259,0.08202843,0.119149951,0.107216676,0.160825013,true,true,true,true,true
25983,g0418220-144833,64.59145833,-14.80927778,0.029169,4,0.405573303,0.224352942,0.183935508,3.95973738,3.619755888,0.070323261,0.097334995,0.09219784,0.138296761,true,true,true,true,true
25986,g0414011-145903,63.50445833,-14.98402778,0.029977,4,0.501026729,0.329559056,0.544298357,3.988167486,4.431738912,0.236801238,0.151731271,0.14298614,0.21447921,true,true,true,true,true
26009,g0422020-124708,65.5085,-12.78563889,0.020792,4,0.284920602,0.151385594,0.327841391,3.874239802,3.511188885,0.135089215,0.095328703,0.092339599,0.138509399,true,true,true,true,true
26013,g0422073-120037,65.5305,-12.01013889,0.036502,4,0.718443642,0.291703547,0.364557014,4.046188768,4.310272873,0.148245442,0.092119813,0.083094932,0.124642397,true,true,true,true,true
26016,g0422021-132255,65.508625,-13.38194444,0.020862,4,1.029838428,0.407060231,0.959107623,4.221236604,3.06562437,0.444530942,0.118576093,0.107133054,0.160699581,true,true,true,true,true
26018,g0424043-134820,66.01795833,-13.80552778,0.04644,4,0.482308617,0.329251032,0.324290409,4.793757529,3.804231328,0.137230387,0.074140812,0.070655226,0.105982839,true,true,true,true,true
26021,g0424115-121619,66.04795833,-12.27188889,0.020763,4,0.22884451,1.2175724,0.240698648,4.53852474,4.868664093,0.112922871,0.123897584,0.12072208,0.18108312,true,true,true,true,true
26063,g0429467-141255,67.444375,-14.21533333,0.031712,4,1.037705993,0.41040864,0.684557148,4.017212852,3.628946203,0.332388959,0.088289569,0.08009056,0.12013584,true,true,true,true,true
26064,g0433281-144803,68.367125,-14.80083333,0.031713,4,0.505417997,0.641984315,1.249313666,4.665172043,3.380245046,0.605915285,0.103119038,0.089080108,0.133620163,true,true,true,true,true
26068,g0427593-142022,66.997,-14.33955556,0.019352,4,0.536722977,0.154901132,1.08021089,3.886492435,4.488387649,0.517740094,0.087370567,0.070159211,0.105238817,true,true,true,true,true
26069,g0429084-140819,67.284875,-14.13861111,0.019503,4,0.209720484,0.239673954,0.221984906,3.972198538,3.529345678,0.073928279,0.097591027,0.086183952,0.129275928,true,true,true,true,true
26072,g0429199-144356,67.33275,-14.73227778,0.036471,4,0.785330316,0.369210949,0.303369185,4.087080885,3.072254885,0.122195155,0.128131767,0.111827034,0.167740551,true,true,true,true,true
26079,g0425537-301828,66.47391667,-30.30769444,0.056514,4,1.299474094,0.268531766,1.718942256,4.167855683,3.13504005,0.832932401,0.1376715,0.088713752,0.133070628,true,true,true,true,true
26083,g0426590-292103,66.745875,-29.35091667,0.099934,4,0.817763162,0.255665367,0.576785379,4.203477236,3.149875051,0.268010967,0.111248369,0.088411738,0.132617607,true,true,true,true,true
26091,g0415566-303837,63.98570833,-30.64369444,0.05934,4,8.313864005,11.22525122,21.04046011,4.373338652,5.207753726,10.41399421,0.86340116,0.244961533,0.367442299,true,true,true,true,true
26100,g0414170-290833,63.57091667,-29.14241667,0.088849,4,0.152650296,0.421956663,0.678169111,3.042118041,3.570267703,0.284323571,0.112660512,0.088701569,0.133052354,true,true,true,true,true
26115,g0424118-275615,66.04904167,-27.93738889,0.063774,4,0.362559486,0.249430139,0.248913307,4.605334969,3.199988306,0.084901822,0.110070081,0.093713591,0.140570387,true,true,true,true,true
26118,g0423240-271300,65.85008333,-27.21677778,0.017414,4,0.383929241,1.704341425,0.964142931,3.492279454,4.59785797,0.427706183,0.137765394,0.131812399,0.197718598,true,true,true,true,true
26121,g0426434-280310,66.68079167,-28.05288889,0.042854,4,0.128314652,0.164184463,0.172755887,4.172528557,3.925240886,0.049499375,0.089471337,0.076035005,0.114052507,true,true,true,true,true
26128,g0430120-281736,67.54991667,-28.29327778,0.032066,4,0.439878049,0.196719537,0.560091724,3.683683666,3.490592552,0.261053347,0.116178336,0.107182405,0.160773607,true,true,true,true,true
26142,g0434347-283225,68.64454167,-28.54038889,0.067038,4,0.607345542,0.189509622,0.167954227,4.80688796,3.359922564,0.021616512,0.11620354,0.105248621,0.157872931,true,true,true,true,true
26143,g0435302-282932,68.87595833,-28.49225,0.043298,4,0.322741358,1.305851562,0.276791446,5.404491504,6.030455839,0.083417477,0.127085118,0.118902672,0.178354008,true,true,true,true,false
26158,g0431023-292244,67.759375,-29.37897222,0.013476,4,0.176288811,0.799322302,0.331899983,5.215107383,5.131564137,0.133995032,0.127238523,0.108937738,0.163406607,true,true,true,true,true
26163,g0429456-292547,67.43979167,-29.42958333,0.102902,4,0.232750252,0.217113315,0.217144337,5.775129037,2.979625648,0.061751724,0.126805908,0.11691717,0.175375755,true,true,true,true,true
26170,g0433389-314729,68.41225,-31.79136111,0.045516,4,0.286881237,1.10495816,0.266953108,5.88908259,5.431183801,6.03197127,0.173392973,0.15112601,0.226689015,true,true,true,true,true
26173,g0427280-301159,66.8665,-30.19969444,0.059354,4,1.607366126,0.233215018,1.693015041,4.51755893,2.954762607,0.823279633,0.159894199,0.128376055,0.192564083,true,true,true,true,true
26175,g0430115-290831,67.54808333,-29.14202778,0.032346,4,0.461194613,1.327964289,1.290602694,4.414755947,5.548653551,0.630390646,0.149912629,0.11008948,0.165134221,true,true,true,true,true
26182,g0425065-270459,66.276875,-27.08311111,0.018345,4,1.21770658,0.320016687,1.049720223,3.706031194,2.583854261,0.516566239,0.083700684,0.06760721,0.101410815,true,true,true,true,true
26190,g0427497-254428,66.956875,-25.74113889,0.017957,4,1.182559887,0.44783538,0.264422899,3.829783968,3.03039925,0.087739196,0.118921521,0.099090863,0.148636294,true,true,true,true,true
26202,g0419097-251818,64.79029167,-25.30494444,0.064725,4,0.142112217,0.22044877,0.168216329,4.497298595,2.791103074,0.049426546,0.115836351,0.090490294,0.13573544,true,true,true,true,true
26213,g0416347-243403,64.14466667,-24.56741667,0.041104,4,0.436706731,0.305249274,0.645806219,3.628097142,3.251199085,0.296315373,0.083938835,0.06348424,0.09522636,true,true,true,true,true
26224,g0425313-251205,66.38054167,-25.20144444,0.065688,4,0.422015371,0.383357354,0.512230073,4.365086325,5.148222474,0.204193886,0.265471181,0.209645399,0.314468098,true,true,true,true,true
26227,g0422333-244411,65.63858333,-24.7365,0.046826,4,0.760368286,2.155282141,1.09092961,4.957462116,6.861612495,0.533951589,0.103983734,0.084405474,0.12660821,true,true,true,true,false
26231,g0423401-240639,65.917,-24.11077778,0.059747,4,0.497441576,0.285385972,4.83979169,4.612137023,1.943988389,2.378002436,0.214353528,0.106915853,0.16037378,true,true,true,true,true
26233,g0423058-232253,65.77433333,-23.38122222,0.031826,4,0.445767059,2.822857966,0.359952477,4.680011706,6.69766593,0.164542783,0.09315376,0.073329457,0.109994185,true,true,true,true,false
26235,g0424266-232956,66.11070833,-23.49894444,0.027767,4,1.057378872,0.468941434,0.599424431,4.087934871,1.855527315,0.283361871,0.068742445,0.050006328,0.075009492,true,true,true,true,true
26237,g0423007-225217,65.75295833,-22.87136111,0.084509,4,1.026458135,0.62565669,0.536057923,4.555541019,2.568352905,0.236558523,0.130409532,0.105437189,0.158155784,true,true,true,true,true
26247,g0429341-231859,67.39204167,-23.31630556,0.077151,4,3.713258885,0.427469748,7.99813908,4.44157578,0.870459159,3.987390494,0.308287117,0.117529659,0.176294489,true,true,true,true,true
26248,g0431132-234206,67.80504167,-23.70147222,0.066501,4,0.795028094,0.379629995,0.351549587,4.401114124,1.627791897,0.139821543,0.109395609,0.089164906,0.13374736,true,true,true,true,true
26256,g0436032-234346,69.01354167,-23.72952778,0.023351,4,0.791124755,0.231113825,0.244092945,3.83596776,2.553449993,0.085765329,0.165791997,0.121184637,0.181776955,true,true,true,true,true
26268,g0437196-251143,69.3315,-25.19533333,0.060233,4,2.25489481,2.977083412,3.886336548,4.879110319,5.65393822,4.961122079,0.573108765,0.438137758,0.657206637,true,true,true,true,true
26272,g0436389-254258,69.16225,-25.71622222,0.01696,4,2.492115492,0.406102133,2.318384002,3.987682188,2.938791673,1.147755159,0.184483783,0.134577658,0.201866487,true,true,true,true,true
26274,g0434243-253337,68.60070833,-25.56038889,0.086783,4,2.206926779,0.526921714,2.934459308,4.83802605,2.177744857,1.451662257,0.165624882,0.116990351,0.175485527,true,true,true,true,true
26276,g0431206-260825,67.83575,-26.14019444,0.076261,4,1.182706494,0.443740861,0.499608987,4.416100895,3.457137474,0.21906779,0.134385261,0.101281334,0.151922002,true,true,true,true,true
26278,g0431188-255358,67.8285,-25.89941667,0.013528,4,0.613810635,1.267884082,1.756712674,3.816793118,5.958176521,0.864477479,0.232279446,0.147320224,0.220980336,true,true,true,true,true
26279,g0434240-263518,68.599875,-26.58827778,0.023049,4,0.637494469,0.294191766,0.502413698,3.465983231,3.114605572,0.2209904,0.178657118,0.117573777,0.176360666,true,true,true,true,true
26286,g0428434-253037,67.18075,-25.51019444,0.032148,3,0.247288297,0.622430304,0.221274349,4.695752902,6.44578973,0.041226822,0.319545408,0.14272279,0.214084185,true,true,true,true,false
26289,g0429306-264247,67.37725,-26.71319444,0.013627,4,0.421926033,0.275301682,0.124444628,4.095678226,3.13497973,0.039655902,0.14467398,0.070985535,0.106478303,true,true,true,true,true
26298,g0422567-231943,65.73604167,-23.32872222,0.032046,3,0.469991957,1.898282776,0.962103092,4.145350976,4.534450086,0.472972528,0.246831593,0.201509392,0.302264088,true,true,true,true,true
26299,g0421025-233325,65.26058333,-23.55705556,0.098885,4,1.179116529,0.233621903,1.868117065,4.611871503,3.114477382,0.899632222,0.122834617,0.099412273,0.14911841,true,true,true,true,true
26303,g0423493-230612,65.95533333,-23.10322222,0.014226,4,0.413945189,1.195880609,0.703328475,3.626967203,5.134072802,0.323920468,0.129570239,0.110056445,0.165084667,true,true,true,true,true
26307,g0418381-222935,64.65854167,-22.49308333,0.014224,4,1.703053897,4.331049655,3.063322733,4.20660649,4.9286543,1.493947603,0.173901676,0.128021512,0.192032267,true,true,true,true,true
26309,g0420281-221646,65.11704167,-22.27944444,0.113005,4,0.547659096,2.156444847,2.036854913,5.470416591,6.952142063,0.977190672,0.310180728,0.238752036,0.358128054,true,true,true,true,false
26323,g0429411-203607,67.42108333,-20.60194444,0.029579,4,0.310492823,0.253658572,0.349884789,4.720303131,4.351428034,0.147759958,0.111574579,0.110048498,0.165072747,true,true,true,true,true
26333,g0431425-211643,67.92720833,-21.27855556,0.06938,4,0.5722917,0.313213322,0.3224352,5.095972372,3.10130893,0.130561279,0.099589647,0.091666047,0.137499071,true,true,true,true,true
26335,g0430225-222652,67.59366667,-22.44780556,0.11423,4,0.76627772,0.618182963,0.745885021,5.413248734,0.736584826,-0.139679508,0.133098608,0.119455626,0.179183439,true,true,true,true,true
26336,g0431270-212631,67.86258333,-21.44191667,0.05242,4,0.648245251,0.316082981,0.281123017,4.325707996,3.573855162,0.117139232,0.084120242,0.070997178,0.106495767,true,true,true,true,true
26339,g0436133-210746,69.05533333,-21.12933333,0.031022,4,0.228943352,0.229640392,0.216829627,4.184444951,3.469336815,0.087362464,0.058877994,0.049203052,0.073804577,true,true,true,true,true
26342,g0433107-221109,68.29441667,-22.18591667,0.051571,4,0.67802612,0.362521275,0.47481199,4.547443124,2.529299984,0.191221085,0.220798719,0.204025418,0.306038128,true,true,true,true,true
26345,g0433458-222429,68.44083333,-22.40816667,0.066281,4,0.607533876,0.213159891,0.405675378,4.33678667,2.698550414,0.156869923,0.0993388,0.087199697,0.130799545,true,true,true,true,true
26353,g0435040-222236,68.766625,-22.37661111,0.026001,4,1.134283664,0.318761845,0.914323518,4.010590631,3.496771106,0.443797651,0.08094086,0.059963116,0.089944673,true,true,true,true,true
26369,g0433414-235339,68.42254167,-23.89413889,0.144531,4,0.842897411,0.280890118,1.04375346,3.101201799,6.792218504,13.3379418,0.174944536,0.143456687,0.21518503,true,true,true,true,false
26371,g0434293-241554,68.622,-24.26491667,0.03196,4,0.419809409,0.357091367,0.687398209,3.793287743,3.829777058,0.278405912,0.258136271,0.227635794,0.341453691,true,true,true,true,true
26373,g0434109-243451,68.54554167,-24.58075,0.07441,4,0.771752357,0.386754002,0.486887963,4.983785816,2.927575561,0.225477587,0.091326241,0.081746347,0.12261952,true,true,true,true,true
26375,g0433453-245749,68.438625,-24.96352778,0.0665,4,0.495652019,0.315347994,0.186188775,4.93216706,3.606557403,0.053207361,0.109226636,0.098064784,0.147097176,true,true,true,true,true
26378,g0429250-245137,67.35429167,-24.86016667,0.066468,4,0.70309028,0.417363925,0.299043454,5.839703122,2.936594157,0.094027833,0.122920801,0.112405332,0.168607998,true,true,true,true,true
26389,g0424296-033933,66.123375,-3.65905556,0.016011,4,0.360710926,0.25776538,3.186405785,3.697406407,3.593064085,1.563895082,0.200020623,0.103186253,0.15477938,true,true,true,true,true
26402,g0425152-023925,66.313375,-2.657,0.041192,4,0.280984107,0.341037279,0.181408103,4.881886087,4.003355991,0.049679644,0.145645547,0.112216116,0.168324173,true,true,true,true,true
26406,g0422350-015812,65.645875,-1.96997222,0.01616,4,0.317439526,0.247034689,0.542030147,5.340615944,1.197025286,0.209919573,0.180170462,0.137564766,0.206347148,true,true,true,true,true
26411,g0425175-020752,66.32279167,-2.13113889,0.013751,4,0.498384954,2.132483698,0.730969155,3.866079967,5.090238718,0.338135862,0.113085734,0.097618191,0.146427287,true,true,true,true,true
26414,g0423137-003804,65.80708333,-0.6345,0.044872,4,0.515547466,0.455509993,0.279764008,4.815700293,3.616433995,0.112398306,0.12791894,0.118799521,0.178199281,true,true,true,true,true
26415,g0424386-004536,66.16091667,-0.75986111,0.015561,4,2.104446084,0.818717866,1.151681245,4.379704691,2.726465043,0.567821545,0.080389344,0.061271043,0.091906565,true,true,true,true,true
26429,g0430400-001705,67.66675,-0.28472222,0.042585,4,0.37478908,0.210067271,0.165269623,4.463456266,1.960875389,0.064018234,0.128670031,0.102395832,0.153593749,true,true,true,true,true
26435,g0432311-002454,68.129625,-0.41488889,0.069948,4,1.162170928,0.886702012,0.869796185,5.120590388,2.65874904,0.389737428,0.173184146,0.151982885,0.227974328,true,true,true,true,true
26454,g0438450-030100,69.68729167,-3.01672222,0.06902,4,0.197833242,0.687709296,0.184282305,5.371258043,6.210022774,0.061412432,0.125916638,0.118111678,0.177167517,true,true,true,true,false
26472,g0428467-034609,67.19441667,-3.76927778,0.015968,4,0.532973512,0.509523888,0.219621246,4.385027872,3.600771483,0.086808168,0.086365424,0.074590492,0.111885737,true,true,true,true,true
26476,g0426076-030527,66.53145833,-3.09077778,0.017328,4,0.382759944,0.174678431,0.305325886,4.069169728,3.507990775,0.125767976,0.095440457,0.085078933,0.1276184,true,true,true,true,true
26484,g0424032-023424,66.01316667,-2.57336111,0.015017,4,0.576361959,2.037237931,1.407928601,3.708564588,5.072917234,0.639409859,0.23667024,0.176275982,0.264413973,true,true,true,true,true
26490,g0421400-022351,65.41675,-2.39738889,0.034188,4,0.347584138,0.264930345,0.180497626,4.39649664,2.946092212,0.058295565,0.10428533,0.081350496,0.122025744,true,true,true,true,true
26497,g0422238-014343,65.59933333,-1.72869444,0.048139,4,0.170095639,0.097944922,0.156931308,4.182009194,4.935058116,0.051571815,0.077677628,0.06354088,0.095311319,true,true,true,true,true
26506,g0424206-004418,66.08595833,-0.73827778,0.015516,4,0.979793902,0.570922933,0.251332954,4.381488978,3.524713558,0.106818527,0.117236804,0.088038897,0.132058345,true,true,true,true,true
26512,g0428035-001507,67.01475,-0.25191667,0.015436,4,1.427941167,0.746137287,0.577099807,4.3223108,3.22547035,0.270169037,0.106159102,0.085044568,0.127566853,true,true,true,true,true
26518,g0432302-000437,68.125625,-0.07686111,0.029418,4,0.536163626,0.351309451,0.240980897,4.430623369,3.868123009,0.09479525,0.100542978,0.093206603,0.139809904,true,true,true,true,true
26519,g0428147-021145,67.06108333,-2.19575,0.076162,4,0.608409877,0.239197093,0.301290295,4.74711872,3.448736447,0.118711476,0.114211454,0.112650851,0.168976276,true,true,true,true,true
26556,g0432031-042736,68.012875,-4.45994444,0.014549,4,0.400192595,0.343450972,0.11797089,4.093502524,3.27648642,0.029618165,0.071054674,0.062486091,0.093729136,true,true,true,true,true
26557,g0431238-035532,67.84916667,-3.9255,0.015859,4,0.298173847,0.173018869,0.162050054,3.462207303,2.897075589,0.025686252,0.098035147,0.098903849,0.148355773,true,true,true,true,true
26560,g0427501-370959,66.958625,-37.1665,0.045169,4,2.057987659,0.63096006,1.272154065,4.09150829,2.291070039,0.605915114,0.157341154,0.138476941,0.207715412,true,true,true,true,true
26565,g0424229-365318,66.09525,-36.88819444,0.021917,4,1.285728073,4.779972893,3.371396448,5.538185764,6.449941915,1.532999323,0.554610915,0.493731479,0.740597219,true,true,true,true,false
26567,g0425210-363845,66.33741667,-36.64594444,0.047709,4,0.388460958,1.444144774,0.352684393,3.956248279,6.104702869,0.130395267,0.193080701,0.187434157,0.281151236,true,true,true,true,false
26569,g0432526-353508,68.21925,-35.58561111,0.052342,4,0.575160657,0.349433889,0.325727957,4.038678736,1.565317504,0.129733356,0.096666581,0.095683191,0.143524786,true,true,true,true,true
26571,g0424253-360424,66.10541667,-36.0735,0.150152,4,1.913641092,0.449250486,1.207465098,3.604048073,3.231933011,14.90536222,0.245148795,0.223736269,0.335604404,true,true,true,true,true
26574,g0429507-360324,67.461375,-36.05666667,0.04806,4,0.67668322,2.374902384,0.60488075,3.642360947,5.646479893,0.250170625,0.250394698,0.221534202,0.332301302,true,true,true,true,true
26577,g0426274-354457,66.61433333,-35.74919444,0.053069,4,0.83168723,1.87272123,0.561040273,3.789171726,6.01484464,0.231638599,0.29803168,0.264880967,0.397321451,true,true,true,true,false
26591,g0428374-345111,67.15579167,-34.85294444,0.04684,4,1.533154698,0.2751316,1.224051113,3.999813581,3.119507271,5.495012304,0.145574234,0.123348743,0.185023115,true,true,true,true,true
26593,g0427457-340959,66.94070833,-34.16775,0.0361,3,0.469629419,1.305704275,0.327006524,4.447136633,6.567317107,0.062323831,0.233095254,0.20394205,0.305913076,true,true,true,true,false
26594,g0429294-344759,67.37229167,-34.79955556,0.03644,4,0.334432155,0.253593133,0.225216548,3.79652831,5.401739097,0.074976955,0.112450423,0.11242221,0.168633316,true,true,true,true,true
26597,g0421252-331458,65.35483333,-33.24952778,0.005217,4,0.599611503,2.08133423,1.206947377,3.433159064,6.050970122,0.494560771,0.290441133,0.232947294,0.349420941,true,true,true,true,false
26602,g0427385-332625,66.91041667,-33.44022222,0.047021,4,0.724256325,0.295274018,0.337811638,4.093164563,3.768911345,0.131497,0.121683243,0.113896555,0.170844832,true,true,true,true,true
26603,g0431585-335714,67.99383333,-33.95383333,0.045762,4,0.474331619,0.35565422,0.191488015,4.110785704,2.382398653,0.066124328,0.084727128,0.077601549,0.116402324,true,true,true,true,true
26606,g0434583-345443,68.74283333,-34.91188889,0.045123,4,1.145480264,0.480525435,0.595729132,3.788472263,1.75306543,0.272651042,0.123281492,0.109146723,0.163720084,true,true,true,true,true
26610,g0430419-332436,67.674375,-33.40991667,0.046232,4,0.400091968,0.222868766,0.145219332,3.52428991,3.420207882,0.037312591,0.078725373,0.075807597,0.113711395,true,true,true,true,true
26616,g0432381-332450,68.158625,-33.41375,0.032592,4,0.601840073,0.577741059,0.482771439,3.866167571,3.133156287,0.212772551,0.079760488,0.067422922,0.101134383,true,true,true,true,true
26617,g0433104-331958,68.29354167,-33.33275,0.046913,4,0.530709747,0.474603393,0.370928552,3.662042543,4.686132563,0.167231577,0.089932403,0.074222236,0.111333354,true,true,true,true,true
26622,g0434552-334638,68.730125,-33.77722222,0.061394,4,0.376375399,1.217669679,0.291686562,3.548757981,6.551229228,0.109422541,0.139740247,0.124334571,0.186501857,true,true,true,true,false
26637,g0439136-343758,69.80645833,-34.63247222,0.044684,4,0.430951667,0.294795394,0.229848708,4.456612964,1.878788101,0.074633911,0.107080361,0.097862287,0.146793431,true,true,true,true,true
26647,g0443139-353624,70.80791667,-35.60680556,0.059386,4,1.185828002,0.522142025,0.514597707,4.21533867,3.23750121,0.226001284,0.146969623,0.126379903,0.189569855,true,true,true,true,true
26652,g0440041-360610,70.01708333,-36.10272222,0.055804,4,0.766151523,0.447051754,0.896552888,4.411245124,1.445779921,4.104961738,0.211469324,0.183764926,0.275647389,true,true,true,true,true
26669,g0432119-370652,68.04975,-37.11438889,0.04259,4,0.694759438,2.429916396,0.64260621,5.713571127,6.276192732,0.271036205,0.381760851,0.213534887,0.320302331,true,true,true,true,false
26678,g0412220-690821,63.09158333,-69.13919444,0.041921,4,0.514679301,1.096350621,1.746353792,6.235752073,2.407800466,0.839400039,0.102573538,0.077137771,0.115706656,true,true,true,true,false
26684,g0404276-673328,61.11516667,-67.55780556,0.059299,4,0.303019949,0.430139388,5.322102454,6.102449384,4.47496476,2.649685393,0.263810942,0.164485855,0.246728782,true,true,true,true,false
26685,g0414208-672933,63.58645833,-67.49238889,0.02444,4,0.786654786,0.314528809,0.50163012,4.360423419,3.695216072,0.234926131,0.073312831,0.066702975,0.100054462,true,true,true,true,true
26693,g0422251-665352,65.60445833,-66.89777778,0.02612,4,0.31307378,0.262288896,0.231138646,4.641766044,3.562579061,0.090549162,0.146618632,0.129580144,0.194370216,true,true,true,true,true
26780,g0434117-044942,68.548625,-4.82827778,0.046735,4,0.699115353,0.372707305,0.281273512,4.900034854,2.711203908,0.114112303,0.108873639,0.100111057,0.150166586,true,true,true,true,true
26782,g0434437-053716,68.68204167,-5.62111111,0.016013,4,0.532502409,1.382664209,0.905861381,3.546093802,5.617663076,0.403022418,0.228789479,0.187609455,0.281414182,true,true,true,true,true
26801,g0438410-075344,69.67095833,-7.89547222,0.013932,4,0.79193078,0.304145498,0.32059996,4.2081929,3.153698096,0.145295869,0.083374304,0.074502724,0.111754086,true,true,true,true,true
26812,g0438301-080214,69.62525,-8.03713889,0.027143,4,0.695476788,0.379193965,0.283072605,4.936213027,1.604255863,0.099857738,0.09016951,0.087355944,0.131033916,true,true,true,true,true
26839,g0431031-334822,67.763,-33.80597222,0.04553,4,0.230384385,0.254426395,0.289357603,4.535761828,3.820132271,6.003880109,0.101827266,0.085747908,0.128621862,true,true,true,true,true
26846,g0424426-320212,66.177625,-32.03666667,0.059958,3,0.357315748,0.847544242,0.311983948,4.874391905,4.540728475,0.110912716,0.211326344,0.177615586,0.266423379,true,true,true,true,true
26848,g0430238-331822,67.59933333,-33.30616667,0.04602,4,0.384124502,0.204819217,0.441368193,3.795546997,3.278983981,0.185844936,0.141245101,0.118498396,0.177747594,true,true,true,true,true
26852,g0432445-322558,68.18541667,-32.43272222,0.132081,4,0.63712403,1.267547325,0.469025176,5.506550487,6.203761153,7.056605518,0.137671938,0.110366197,0.165549295,true,true,true,true,false
26858,g0435369-314452,68.90391667,-31.74769444,0.046153,4,1.2176062,2.664179741,3.298033689,4.503750293,5.5589406,4.767552988,0.201966345,0.119640798,0.179461197,true,true,true,true,true
26864,g0439175-321643,69.82308333,-32.27869444,0.078054,4,0.536503895,0.181791799,0.383187124,4.720505063,4.456873533,4.706106355,0.09475,0.069291929,0.103937893,true,true,true,true,true
26876,g0445371-332334,71.40466667,-33.39266667,0.041986,4,0.340949268,1.366158503,0.74086087,4.241626008,4.76325107,4.503760485,0.168825787,0.140710108,0.211065162,true,true,true,true,true
26881,g0440448-344151,70.18658333,-34.69738889,0.073213,4,0.3232032,0.336833895,0.446535806,4.042072159,3.000382017,0.191423578,0.143178821,0.099555084,0.149332626,true,true,true,true,true
26882,g0443302-345125,70.87583333,-34.85697222,0.101824,4,0.722131827,0.914756743,2.015329836,5.970933386,5.915829492,0.943874751,0.458734676,0.271595286,0.407392929,true,true,true,true,true
