SPEC_ID,NAME,RA,DEC,Z,Quality
29765,g0502193-102123,75.580375,-10.35644444,0.013159,4
29766,g0505252-093743,76.35504167,-9.62847222,0.050791,4
29767,g0501309-095728,75.37866667,-9.95786111,0.067891,4
29768,g0500230-093857,75.09575,-9.64919444,0.034635,4
29770,g0500438-092745,75.1825,-9.46255556,0.070667,4
29771,g0502272-092818,75.6135,-9.47175,0.013155,4
29772,g0501398-091553,75.41583333,-9.26466667,0.012728,4
29773,g0502579-090736,75.74133333,-9.12669444,0.03947,4
29774,g0504456-092537,76.18979167,-9.42694444,0.011529,4
29775,g0459328-084942,74.88658333,-8.82841667,0.082047,4
29776,g0459207-084139,74.836375,-8.69419444,0.063779,4
29777,g0500055-083421,75.02304167,-8.57247222,0.06886,4
29778,g0501238-084053,75.349,-8.68138889,0.026638,4
29779,g0500584-082405,75.243375,-8.40136111,0.048259,4
29780,g0505243-085911,76.351375,-8.98647222,0.010119,3
29781,g0503179-083011,75.82470833,-8.50294444,0.144504,4
29782,g0504065-091602,76.027125,-9.26722222,0.058801,4
29783,g0505180-090850,76.325125,-9.14725,0.010959,4
29784,g0502378-081808,75.65733333,-8.30213889,0.012178,4
29785,g0506149-090626,76.56191667,-9.10719444,0.011256,4
29787,g0506219-085340,76.59129167,-8.89441667,0.051721,4
29788,g0505443-080451,76.4345,-8.08086111,0.188307,4
29789,g0505447-075138,76.43629167,-7.8605,0.026049,4
29790,g0507056-083937,76.77320833,-8.66033333,0.035017,4
29792,g0506545-073805,76.727,-7.63469444,0.09292,4
29793,g0507446-075809,76.93591667,-7.96927778,0.014876,4
29794,g0507058-090345,76.77425,-9.06255556,0.01087,4
29795,g0510401-084601,77.66695833,-8.767,0.126413,4
29796,g0504531-101453,76.22104167,-10.24791667,0.040401,4
29797,g0510351-081048,77.64629167,-8.17991667,0.033648,4
29798,g0504453-100308,76.188875,-10.05211111,0.067232,4
29799,g0511004-084005,77.75183333,-8.66808333,0.035739,4
29800,g0509443-083654,77.434625,-8.61486111,0.126003,4
29801,g0512289-075357,78.12025,-7.89902778,0.038649,4
29802,g0513399-073828,78.41608333,-7.64102778,0.034663,4
29803,g0510368-090816,77.6535,-9.13783333,0.105376,4
29804,g0507445-091526,76.93520833,-9.25713889,0.148397,4
29805,g0512201-083323,78.08370833,-8.55641667,0.038803,4
29806,g0513150-082950,78.31258333,-8.49722222,0.040523,4
29807,g0513555-083501,78.48141667,-8.5835,0.03971,4
29809,g0511030-092230,77.76229167,-9.37491667,0.00882,3
29810,g0513026-091238,78.26066667,-9.21066667,0.008712,4
29813,g0520093-094327,80.03883333,-9.72411111,0.05442,3
29814,g0508029-100950,77.01195833,-10.164,0.041502,4
29815,g0508341-091246,77.14220833,-9.21280556,-1.00E-05,3
29816,g0519589-103519,79.9955,-10.58855556,0.053277,4
29818,g0516212-103342,79.088375,-10.56152778,0.028985,4
29819,g0519168-105943,79.819875,-10.99522222,0.054607,4
29821,g0518433-113345,79.68025,-11.56258333,0.11434,4
29822,g0508042-094340,77.017625,-9.72772222,0.147667,4
29823,g0518043-115447,79.518,-11.91291667,0.196572,4
29824,g0517228-115417,79.344875,-11.90472222,0.054777,4
29825,g0516582-120746,79.24233333,-12.1295,0.056247,4
29827,g0511003-110931,77.75129167,-11.15855556,0.034883,4
29828,g0514140-121955,78.558125,-12.33191667,0.033785,4
29830,g0512291-122422,78.12129167,-12.40608333,0.055126,4
29831,g0511448-121821,77.93670833,-12.30572222,0.064236,4
29832,g0511071-122813,77.77941667,-12.47025,0.090537,3
29833,g0507556-110118,76.98145833,-11.02172222,0.035992,4
29834,g0505586-605601,76.49420833,-60.93366667,0.076043,3
29835,g0505475-604729,76.44775,-60.79144444,0.101423,4
29836,g0504210-601647,76.08766667,-60.27980556,0.075721,4
29837,g0503384-600618,75.91,-60.10508333,0.049964,4
29838,g0500321-603246,75.13370833,-60.54605556,0.317121,4
29839,g0455452-601226,73.93841667,-60.20708333,0.019523,4
29840,g0451490-601501,72.954,-60.25016667,0.100018,4
29841,g0453097-595022,73.2905,-59.8395,0.058902,4
29842,g0457383-591652,74.40970833,-59.28111111,0.130873,4
29843,g0452598-591011,73.24925,-59.16966667,0.055143,4
29844,g0458379-585659,74.65779167,-58.94961111,0.059004,4
29845,g0450572-585438,72.73833333,-58.9105,0.058233,4
29846,g0453477-584411,73.44866667,-58.73641667,0.057744,4
29847,g0451037-583211,72.76525,-58.53627778,0.055823,4
29848,g0449460-581835,72.44170833,-58.30980556,0.058283,4
29849,g0452279-581526,73.11641667,-58.25719444,0.090314,4
29850,g0453080-580106,73.2835,-58.01833333,0.055521,4
29851,g0459253-584020,74.855375,-58.67208333,0.055125,4
29852,g0448567-573933,72.23641667,-57.65916667,0.023074,4
29853,g0452235-573345,73.09775,-57.56236111,0.165001,4
29854,g0454569-574009,73.73716667,-57.66922222,0.055815,4
29855,g0459024-574827,74.75995833,-57.80761111,0.089855,4
29856,g0456205-572828,74.08558333,-57.47441667,0.055615,4
29857,g0451412-565240,72.92183333,-56.87788889,0.089561,4
29858,g0459344-574206,74.89329167,-57.70163889,0.053316,4
29859,g0500359-573855,75.14958333,-57.64847222,0.046546,4
29860,g0457253-570219,74.35554167,-57.03869444,0.023216,4
29861,g0454405-562951,73.668875,-56.49758333,0.057236,4
29862,g0456211-564109,74.087875,-56.68569444,0.055796,4
29863,g0502501-574349,75.70866667,-57.73036111,0.337376,4
29864,g0458437-562428,74.682,-56.40777778,0.100567,4
29865,g0504067-572659,76.02770833,-57.44980556,0.054417,4
29866,g0501190-574759,75.32925,-57.79966667,0.065366,4
29867,g0503374-565834,75.906,-56.97597222,0.124647,4
29868,g0504258-565304,76.10729167,-56.88447222,0.138864,4
29869,g0507263-564559,76.85945833,-56.76625,0.021928,4
29870,g0511514-563010,77.964125,-56.50286111,0.06603,4
29871,g0513303-572645,78.37608333,-57.44586111,0.056999,4
29872,g0514281-554856,78.61720833,-55.81552778,0.057211,4
29873,g0512165-572357,78.06883333,-57.39902778,0.004719,4
29874,g0510447-572102,77.686125,-57.35052778,0.033498,4
29875,g0515017-561827,78.757125,-56.30755556,0.079617,4
29876,g0516235-571143,79.09808333,-57.19513889,0.05773,4
29877,g0515286-564548,78.869125,-56.76322222,0.06575,4
29878,g0518264-561413,79.60991667,-56.23686111,0.094861,4
29879,g0518516-562813,79.71508333,-56.47025,0.094988,4
29880,g0519422-562210,79.92566667,-56.36930556,0.094911,4
29881,g0518513-563801,79.71370833,-56.63363889,0.038441,4
29882,g0519303-565915,79.87604167,-56.98738889,0.082097,4
29883,g0517260-572320,79.35841667,-57.38897222,0.06499,4
29884,g0522356-565638,80.64820833,-56.94383333,0.059201,4
29886,g0523296-571805,80.87345833,-57.30133333,0.063241,4
29887,g0522461-572807,80.69204167,-57.46861111,0.056887,4
29888,g0519131-574112,79.80445833,-57.68661111,0.1892,4
29889,g0520348-574548,80.14516667,-57.76322222,0.083866,4
29890,g0517017-580030,79.257,-58.00830556,0.084595,4
29891,g0506035-575544,76.51475,-57.92894444,0.048707,4
29892,g0519461-582133,79.94216667,-58.35905556,0.098629,4
29893,g0506297-584248,76.62366667,-58.71333333,0.089766,4
29894,g0507107-585433,76.794375,-58.90902778,0.047426,4
29895,g0515289-590810,78.87029167,-59.13616667,0.129837,4
29896,g0506593-584803,76.74708333,-58.80088889,0.064903,4
29898,g0527120-591625,81.799875,-59.27352778,0.041806,4
29899,g0525278-592253,81.36570833,-59.38127778,0.042075,4
29900,g0527519-593248,81.96620833,-59.54672222,0.065739,4
29901,g0528337-594534,82.14045833,-59.75941667,0.041965,4
29902,g0526577-594451,81.74041667,-59.74752778,0.041479,4
29903,g0519276-591133,79.86491667,-59.19261111,0.129728,4
29904,g0518238-591660,79.59916667,-59.28325,0.096097,4
29905,g0520393-593825,80.16354167,-59.64022222,0.052638,4
29906,g0524455-600922,81.18941667,-60.15611111,0.070554,4
29907,g0517243-591428,79.35104167,-59.24105556,0.121374,4
29908,g0516339-593552,79.14116667,-59.59769444,0.100417,4
29909,g0517575-595653,79.48954167,-59.94816667,0.065187,4
29910,g0516239-600136,79.09954167,-60.02663889,0.060006,4
29912,g0519363-604804,79.901375,-60.80111111,0.321055,4
29913,g0517359-603949,79.39941667,-60.66352778,0.084452,4
29914,g0516290-605520,79.12091667,-60.92208333,0.038145,4
29915,g0515087-603051,78.78604167,-60.51422222,0.086652,4
29916,g0514431-611125,78.67975,-61.19033333,0.030495,4
29917,g0512570-610957,78.237625,-61.16594444,0.052135,4
29918,g0511077-610357,77.781875,-61.06580556,0.102001,4
29919,g0510016-030135,77.506625,-3.02633333,0.132303,4
29920,g0508035-035835,77.01466667,-3.97630556,0.09005,4
29921,g0507019-040442,76.75808333,-4.07830556,0.067929,3
29922,g0506119-034813,76.54945833,-3.80361111,0.068045,4
29924,g0507589-030139,76.99533333,-3.02752778,0.032838,3
29926,g0504313-035342,76.13058333,-3.89511111,0.022906,3
29927,g0507273-023617,76.86383333,-2.60475,0.123668,4
29928,g0502573-034951,75.738875,-3.83091667,0.125759,4
29929,g0503188-032813,75.82845833,-3.47036111,0.123486,4
29931,g0502323-032040,75.63475,-3.34433333,0.012985,4
29932,g0503130-030457,75.80416667,-3.08238889,0.092279,4
29933,g0503238-025745,75.84904167,-2.96236111,0.094545,3
29934,g0507409-015847,76.92033333,-1.97975,0.023808,4
29936,g0500411-024060,75.171125,-2.68325,0.091608,3
29937,g0503149-022604,75.81220833,-2.43455556,0.060254,4
29938,g0459332-022543,74.88841667,-2.42847222,0.028112,4
29939,g0505362-020053,76.400875,-2.01475,0.123992,4
29940,g0503116-021818,75.79825,-2.30488889,0.051418,3
29941,g0505002-014152,76.251,-1.69786111,0.051589,3
29942,g0504380-012529,76.15845833,-1.42483333,0.051319,4
29943,g0504249-014037,76.10379167,-1.67702778,0.053639,4
29944,g0500218-013942,75.09070833,-1.66155556,0.089975,4
29945,g0502537-011710,75.72383333,-1.28622222,0.014837,4
29946,g0501582-013205,75.49233333,-1.53483333,0.073439,4
29947,g0459234-010933,74.847625,-1.15925,0.015286,4
29948,g0505059-010544,76.27441667,-1.09541667,0.031068,3
29950,g0503452-010005,75.938125,-1.00125,0.118911,3
29951,g0504567-012110,76.23604167,-1.35263889,0.051869,4
29952,g0504117-010921,76.04875,-1.15591667,0.023398,4
29953,g0500197-003112,75.08216667,-0.51988889,0.014533,4
29954,g0503350-003652,75.896,-0.61455556,0.123448,3
29955,g0503009-003718,75.75383333,-0.62152778,0.128928,3
29956,g0503169-002730,75.82029167,-0.45841667,0.124432,3
29957,g0505286-010129,76.36904167,-1.02477778,0.023535,4
29958,g0504190-002444,76.07916667,-0.41227778,0.023588,4
29961,g0506130-002436,76.55425,-0.40986111,0.0517,4
29962,g0506256-001914,76.606625,-0.32063889,0.05431,4
29963,g0509044-005052,77.268125,-0.84783333,0.025416,4
29964,g0510011-004542,77.50454167,-0.76166667,0.025147,4
29965,g0508502-003513,77.20933333,-0.587,0.025906,4
29966,g0509400-001509,77.41666667,-0.2525,0.023407,4
29967,g0509559-000013,77.48295833,-0.00372222,0.038428,4
29968,g0510142-002532,77.559125,-0.42566667,0.051301,4
29969,g0510406-002130,77.66933333,-0.35841667,0.068399,4
29970,g0510564-004305,77.735125,-0.71794444,0.027921,4
29971,g0508343-015624,77.143,-1.93991667,0.05124,4
29972,g0511255-003429,77.85641667,-0.57466667,0.01424,4
29973,g0509263-011020,77.35954167,-1.17225,0.025746,4
29974,g0511245-005343,77.85216667,-0.89519444,0.026497,4
29975,g0512386-002449,78.16083333,-0.41347222,0.077283,4
29976,g0509590-011426,77.495875,-1.24055556,0.055668,4
29977,g0514143-001128,78.55945833,-0.19111111,0.029552,4
29979,g0515267-000956,78.86125,-0.16558333,0.032983,4
29980,g0513167-004605,78.31975,-0.76808333,0.056199,4
29981,g0511064-010446,77.77654167,-1.0795,0.028267,4
29982,g0510579-012019,77.74120833,-1.33869444,0.02706,4
29983,g0516181-002409,79.07520833,-0.40244444,0.026359,4
29984,g0517538-001359,79.47429167,-0.23291667,0.138718,3
29986,g0516489-004041,79.20391667,-0.678,0.099636,3
29987,g0514582-004840,78.742625,-0.811,0.032789,4
29988,g0517458-011113,79.440875,-1.18686111,0.014972,4
29989,g0517304-011711,79.37666667,-1.28630556,0.03738,4
29990,g0517409-013155,79.42029167,-1.53188889,0.05212,4
29992,g0511330-015550,77.88745833,-1.93044444,0.057551,4
29993,g0512546-011117,78.22745833,-1.18816667,0.051912,4
29994,g0510389-020932,77.66204167,-2.15875,0.099432,4
29995,g0516527-023811,79.21941667,-2.63641667,0.028888,4
29996,g0511476-023002,77.94820833,-2.50066667,0.02551,4
29997,g0512459-022919,78.19120833,-2.48872222,0.125904,3
29999,g0515019-025438,78.75770833,-2.91061111,0.059382,4
30000,g0508033-021852,77.01366667,-2.31436111,0.06273,3
30001,g0515339-031857,78.89116667,-3.31575,0.055592,4
30002,g0515416-032639,78.9235,-3.44425,0.024277,4
30003,g0516419-034623,79.17454167,-3.77308333,0.047038,4
30004,g0515438-035745,78.93258333,-3.96255556,0.02388,4
30005,g0514515-035332,78.71475,-3.89213889,0.03427,4
30006,g0515090-040651,78.78766667,-4.11402778,0.046461,4
30007,g0513311-031949,78.379375,-3.33033333,0.059391,4
30008,g0511440-030107,77.93333333,-3.01872222,0.024479,4
30009,g0510401-025939,77.66704167,-2.99425,0.024606,4
30010,g0508049-414115,77.020375,-41.68752778,0.044513,4
30011,g0507462-405949,76.94233333,-40.997,0.047644,4
30012,g0511237-400516,77.84875,-40.08766667,0.042816,4
30013,g0507148-405559,76.81154167,-40.93316667,0.073313,4
30014,g0507013-404035,76.75533333,-40.67630556,0.05362,4
30016,g0510001-400331,77.5005,-40.05866667,0.042575,4
30017,g0509384-395338,77.41008333,-39.89397222,0.044685,4
30019,g0506363-400459,76.65125,-40.08308333,0.075134,4
30021,g0506507-392530,76.71125,-39.42491667,0.307459,3
30022,g0501118-405706,75.29895833,-40.95152778,0.073038,4
30023,g0501450-403347,75.43754167,-40.56316667,0.046122,4
30024,g0500447-403733,75.18625,-40.62577778,0.047889,4
30025,g0502108-402029,75.54495833,-40.34130556,0.123457,4
30028,g0509215-394601,77.33975,-39.76697222,0.042506,4
30029,g0456485-395557,74.20191667,-39.93247222,0.046512,4
30031,g0459146-391426,74.81066667,-39.24052778,0.054193,4
30032,g0501087-384334,75.28608333,-38.72622222,0.052244,4
30033,g0500490-385235,75.20425,-38.87638889,0.047494,4
30034,g0500257-384021,75.10695833,-38.67252778,0.050204,4
30035,g0504432-384451,76.180125,-38.74752778,0.058165,4
30036,g0500363-382134,75.15141667,-38.35941667,0.092513,4
30037,g0503112-380852,75.7965,-38.14777778,0.092504,4
30038,g0458081-375509,74.53370833,-37.91919444,0.052884,4
30039,g0510572-390508,77.73841667,-39.08558333,0.069703,4
30040,g0509089-390425,77.28695833,-39.07355556,0.029566,4
30041,g0501287-380111,75.369375,-38.01983333,0.053315,4
30042,g0507567-382227,76.98604167,-38.37411111,0.077876,4
30043,g0503138-374640,75.80733333,-37.77777778,0.045626,4
30044,g0506017-382055,76.50695833,-38.34869444,0.182293,4
30045,g0506122-375003,76.550875,-37.83427778,0.053136,4
30046,g0504219-375609,76.09133333,-37.93580556,0.064915,4
30047,g0501535-370703,75.47295833,-37.11755556,0.054186,4
30048,g0504495-373514,76.20616667,-37.58719444,0.062926,4
30049,g0504086-371854,76.035875,-37.315,0.041863,4
30050,g0507222-373110,76.84254167,-37.51936111,0.055647,4
30051,g0507554-375102,76.980875,-37.85058333,0.053627,4
30052,g0505043-365920,76.26804167,-36.98894444,0.122875,4
30054,g0509533-375430,77.47208333,-37.90833333,0.057007,4
30055,g0507594-373015,76.997375,-37.50405556,0.043227,4
30056,g0507511-365645,76.96283333,-36.94588889,0.053318,4
30057,g0510039-373510,77.51629167,-37.58602778,0.052168,4
30058,g0509187-375130,77.32770833,-37.85819444,0.052947,4
30059,g0508120-363116,77.05004167,-36.52108333,0.117227,4
30060,g0508109-373743,77.0455,-37.62863889,0.051257,4
30061,g0512002-364415,78.00083333,-36.73736111,0.062366,4
30063,g0512304-365842,78.126625,-36.97827778,0.207016,3
30064,g0512345-372036,78.14379167,-37.34325,0.056099,4
30065,g0510027-380039,77.51120833,-38.01086111,0.057317,4
30066,g0512383-375057,78.159375,-37.84916667,0.077594,4
30067,g0514033-373256,78.51379167,-37.54877778,0.042349,4
30068,g0516559-364544,79.23304167,-36.76211111,0.0705,4
30069,g0511479-373602,77.94941667,-37.60063889,0.094947,4
30071,g0516593-370132,79.24695833,-37.02552778,0.096866,4
30072,g0518055-365221,79.52279167,-36.87255556,0.057041,4
30073,g0518117-371347,79.54875,-37.22977778,0.04965,4
30075,g0519014-370522,79.75583333,-37.08936111,0.015541,4
30076,g0510451-385141,77.68775,-38.86141667,0.052883,4
30077,g0513319-381029,78.38295833,-38.17477778,0.078504,4
30079,g0513306-384122,78.37745833,-38.68952778,0.043514,4
30081,g0514125-383940,78.55220833,-38.66102778,0.051898,4
30084,g0515232-384932,78.84645833,-38.82547222,0.016069,4
30085,g0517213-385158,79.33866667,-38.86597222,0.050318,4
30086,g0515242-390056,78.85075,-39.01555556,0.077394,4
30087,g0518271-391926,79.61308333,-39.32380556,0.051778,4
30091,g0513492-391209,78.45491667,-39.20258333,0.132375,4
30092,g0515581-392745,78.99216667,-39.46261111,0.102396,4
30093,g0519450-393017,79.93741667,-39.50477778,0.051348,4
30094,g0521480-395751,80.44991667,-39.96402778,0.078708,4
30096,g0514016-392724,78.50658333,-39.45677778,0.041247,4
30097,g0520238-402116,80.09908333,-40.35444444,0.078144,4
30098,g0509252-382751,77.355,-38.46416667,0.099596,4
30100,g0509576-394359,77.489875,-39.73305556,0.044672,4
30101,g0508489-383727,77.20358333,-38.62425,0.075926,4
30102,g0517443-411001,79.43454167,-41.16691667,0.080072,4
30103,g0511524-400710,77.9685,-40.11930556,0.043032,4
30106,g0514448-413222,78.68679167,-41.53941667,0.082951,3
30107,g0512017-405416,78.00695833,-40.90438889,0.052595,4
30108,g0512341-405322,78.14220833,-40.88941667,0.051905,4
30109,g0513194-414149,78.33079167,-41.69702778,0.082543,4
30110,g0512403-413121,78.16795833,-41.52241667,0.0891,4
30113,g0505110-442255,76.296,-44.38186111,0.66328,4
30114,g0504440-441537,76.18333333,-44.26038889,0.018504,4
30115,g0505106-434421,76.29395833,-43.73922222,0.079332,3
30116,g0507006-433605,76.75266667,-43.60147222,0.101546,4
30117,g0505346-432458,76.39420833,-43.41619444,0.044045,3
30118,g0504229-433753,76.09558333,-43.63127778,0.045844,4
30119,g0500474-440529,75.1975,-44.09144444,0.04494,4
30120,g0503013-431756,75.75545833,-43.29891667,0.009774,4
30121,g0501327-432805,75.38608333,-43.46811111,0.169832,3
30122,g0506292-423859,76.62145833,-42.64980556,0.082405,4
30123,g0502144-421715,75.56008333,-42.28744444,0.052423,4
30124,g0506331-420559,76.63779167,-42.09969444,0.045045,4
30125,g0458229-425040,74.59558333,-42.84447222,0.014462,4
30126,g0457115-423705,74.29770833,-42.61813889,0.045798,4
30127,g0458290-422456,74.62091667,-42.41541667,0.045852,4
30128,g0455286-423013,73.86933333,-42.50363889,0.099622,4
30129,g0505277-415553,76.36533333,-41.93130556,0.052341,4
30131,g0501022-415746,75.25925,-41.96275,0.80193,4
30132,g0502044-414714,75.51829167,-41.78716667,0.087374,4
30133,g0511023-424447,77.75954167,-42.74625,0.082004,4
30134,g0455106-413437,73.79416667,-41.57705556,0.058141,4
30135,g0504428-420129,76.1785,-42.02463889,0.153616,4
30136,g0504085-414246,76.03533333,-41.71286111,0.031954,4
30137,g0507122-414852,76.801,-41.81455556,0.098276,4
30138,g0456111-405603,74.046125,-40.93427778,0.046738,4
30139,g0507308-420445,76.87820833,-42.07925,0.044215,4
30140,g0500384-403547,75.15995833,-40.59636111,0.045092,4
30141,g0511086-420249,77.78595833,-42.04694444,0.051256,4
30142,g0511349-415933,77.895375,-41.9925,0.077513,4
30143,g0506037-415831,76.5155,-41.97538889,0.084825,4
30145,g0507475-405936,76.94808333,-40.99344444,0.047665,4
30146,g0507431-402939,76.9295,-40.49422222,0.042055,4
30147,g0506440-392704,76.68345833,-39.451,0.104492,3
30148,g0509458-394257,77.441,-39.71569444,0.100773,4
30149,g0510013-400060,77.50558333,-40.01663889,0.043756,4
30150,g0512049-400250,78.02045833,-40.04719444,0.040986,4
30151,g0514075-422420,78.531125,-42.40561111,0.096908,4
30152,g0512511-413802,78.21308333,-41.63397222,0.032727,4
30153,g0511531-413537,77.97120833,-41.59366667,0.089364,4
30154,g0515226-412050,78.84433333,-41.34727778,0.120275,4
30155,g0511337-424719,77.89045833,-42.78861111,0.081914,4
30156,g0511407-422704,77.91954167,-42.45108333,0.051377,4
30157,g0511495-414554,77.956375,-41.76502778,0.089817,4
30158,g0516332-414307,79.13841667,-41.71863889,0.051815,4
30159,g0519184-414102,79.82645833,-41.68386111,0.051939,4
30160,g0520437-414618,80.181875,-41.77169444,0.04889,4
30161,g0516251-421326,79.10475,-42.22380556,0.15233,3
30162,g0517091-421804,79.28804167,-42.30116667,0.11879,4
30163,g0511518-415252,77.966,-41.88119444,0.081514,4
30164,g0524162-421232,81.06729167,-42.20888889,0.034541,4
30165,g0523359-422507,80.89954167,-42.41863889,0.075308,4
30166,g0522101-422255,80.54191667,-42.38186111,0.260794,4
30167,g0517378-422406,79.40766667,-42.40152778,0.165231,4
30169,g0520382-423954,80.15925,-42.66488889,0.143642,4
30170,g0523142-430860,80.80895833,-43.14997222,0.076071,4
30171,g0519596-425915,79.998125,-42.98736111,0.07568,4
30172,g0519161-423448,79.81691667,-42.57988889,0.094487,4
30173,g0519395-430552,79.91466667,-43.09775,0.045989,4
30174,g0519087-430930,79.786125,-43.15844444,0.033669,4
30175,g0516519-430406,79.21629167,-43.06844444,0.033995,4
30176,g0515014-423222,78.756,-42.53955556,0.080828,4
30177,g0520076-433040,80.03175,-43.51111111,0.045969,4
30178,g0520227-434130,80.09470833,-43.69155556,0.04961,4
30180,g0519255-435835,79.856125,-43.97627778,0.04972,4
30181,g0513546-430618,78.47733333,-43.10491667,0.078565,4
30184,g0517423-441129,79.42641667,-44.19130556,0.075946,4
30185,g0513178-433031,78.32404167,-43.50847222,0.033247,4
30186,g0515327-442622,78.886375,-44.43941667,0.041605,4
30187,g0513288-435120,78.37,-43.85555556,0.041177,4
30188,g0514308-443044,78.6285,-44.51211111,0.050445,4
30189,g0510336-432216,77.640125,-43.37102778,0.074103,4
30190,g0510582-434411,77.74266667,-43.73641667,0.045377,4
30191,g0512528-432031,78.220125,-43.34202778,0.041437,4
30195,g0513546-305319,78.47766667,-30.88852778,0.68924,4
30197,g0513545-303308,78.47720833,-30.55216667,0.058161,4
30198,g0513320-302850,78.38325,-30.48058333,0.057691,4
30199,g0506257-315715,76.60716667,-31.95422222,0.002739,4
30201,g0506400-313208,76.66675,-31.53566667,0.0374,4
30202,g0503459-321951,75.94129167,-32.33080556,0.003889,3
30203,g0505071-314703,76.27945833,-31.78425,0.013359,4
30205,g0501013-322037,75.25545833,-32.34372222,0.020879,4
30206,g0500311-321714,75.129625,-32.28727778,0.003209,3
30207,g0507579-303135,76.991125,-30.52625,0.038136,4
30208,g0458208-312509,74.58658333,-31.41911111,0.039465,3
30209,g0511096-294859,77.79008333,-29.81627778,0.036976,4
30210,g0508356-310034,77.14825,-31.00930556,0.147533,4
30211,g0502594-305213,75.747625,-30.87025,0.10369,4
30214,g0459568-303419,74.98675,-30.57194444,0.060788,4
30215,g0502177-302717,75.57391667,-30.45466667,0.021434,4
30216,g0505084-302558,76.28495833,-30.43280556,0.062579,4
30217,g0502060-301057,75.525,-30.18244444,0.127866,4
30218,g0503514-300728,75.964125,-30.12438889,0.061939,4
30219,g0507205-294731,76.83545833,-29.79194444,0.062466,4
30220,g0506561-295253,76.73379167,-29.88138889,1.63767,3
30221,g0513214-300818,78.33929167,-30.13841667,0.118113,4
30222,g0502471-295636,75.696375,-29.94344444,0.128536,4
30223,g0500403-293405,75.16791667,-29.56811111,0.027336,4
30224,g0504190-294439,76.07929167,-29.74422222,0.55095,4
30225,g0507317-293756,76.882125,-29.63208333,0.038748,4
30226,g0505017-292027,76.25716667,-29.34077778,0.013023,4
30228,g0503535-290058,75.97275,-29.01611111,0.059054,4
30229,g0504329-290412,76.13708333,-29.07005556,0.012873,4
30231,g0505211-283434,76.33775,-28.57619444,0.038603,4
30232,g0505531-283660,76.471375,-28.61652778,0.038143,4
30233,g0510139-292413,77.55791667,-29.40363889,0.023378,4
30234,g0506498-281225,76.707625,-28.20705556,0.039733,4
30235,g0508529-291505,77.22045833,-29.25125,0.012664,4
30236,g0507408-280447,76.919875,-28.07961111,0.038123,4
30237,g0510248-290528,77.60325,-29.09119444,0.064129,4
30238,g0512035-291237,78.01466667,-29.21022222,0.06268,4
30240,g0513021-284406,78.25870833,-28.73505556,0.09936,4
30241,g0513391-281008,78.41275,-28.16877778,0.037105,4
30242,g0514257-280206,78.60708333,-28.03486111,0.034598,4
30243,g0514309-284721,78.62879167,-28.78925,0.06674,4
30244,g0513351-283555,78.39629167,-28.59863889,0.067439,4
30245,g0515158-280504,78.81583333,-28.08436111,0.037905,4
30246,g0515376-295232,78.90658333,-29.87541667,0.116399,4
30247,g0515336-283143,78.89016667,-28.52861111,0.024805,4
30248,g0516454-280845,79.18925,-28.14575,0.106151,4
30249,g0515387-284221,78.91129167,-28.70583333,0.041249,4
30250,g0514380-290954,78.658375,-29.16511111,0.06153,4
30251,g0515162-291649,78.81758333,-29.28038889,0.06434,4
30252,g0517094-285315,79.289125,-28.88752778,0.03733,4
30253,g0517330-285721,79.38754167,-28.95569444,0.065397,4
30254,g0519263-284215,79.85970833,-28.70425,0.024777,4
30255,g0517563-290503,79.48470833,-29.08425,0.060161,4
30256,g0519182-290124,79.82566667,-29.02338889,0.035017,4
30257,g0519348-291546,79.894875,-29.26263889,0.040801,4
30258,g0517397-292334,79.41541667,-29.39266667,0.064071,4
30259,g0520134-291102,80.056,-29.184,0.036947,4
30260,g0517578-294201,79.491,-29.70038889,0.01512,4
30261,g0519317-294404,79.88216667,-29.73455556,0.065232,4
30262,g0521265-293933,80.36041667,-29.65905556,0.035442,4
30264,g0520457-300502,80.19025,-30.08388889,0.065143,4
30265,g0518067-302114,79.52791667,-30.35394444,0.058212,4
30266,g0522186-301306,80.57733333,-30.21830556,0.037982,4
30267,g0522354-301958,80.64741667,-30.33277778,0.037833,4
30268,g0520006-302334,80.00233333,-30.39288889,0.058413,4
30269,g0519558-303831,79.98266667,-30.64191667,0.037429,4
30271,g0518404-303444,79.66825,-30.57894444,0.063643,4
30272,g0519263-305158,79.85970833,-30.86616667,0.06385,4
30273,g0521531-311760,80.47129167,-31.29994444,0.059371,4
30274,g0522467-312557,80.6945,-31.4325,0.067395,4
30275,g0515163-303135,78.81808333,-30.52647222,0.00494,4
30277,g0521581-313344,80.49225,-31.56222222,0.057775,4
30279,g0520175-314140,80.07270833,-31.69455556,0.129203,4
30280,g0516125-311245,79.05191667,-31.21255556,0.058443,4
30281,g0520528-315749,80.21979167,-31.96355556,0.039724,4
30282,g0521459-321518,80.44120833,-32.255,0.067766,4
30284,g0518416-322317,79.67316667,-32.38816667,0.032824,4
30285,g0519358-323928,79.89925,-32.65775,0.012634,4
30286,g0519271-324529,79.86279167,-32.75805556,0.012884,4
30288,g0515571-312024,78.98791667,-31.34005556,0.057493,4
30290,g0517216-324535,79.34008333,-32.75969444,0.002763,4
30291,g0515091-322820,78.78795833,-32.47219444,0.071004,4
30292,g0514446-305950,78.68583333,-30.99733333,0.038791,4
30293,g0513510-321857,78.462375,-32.31588889,0.058133,4
